n,threads,time
40000000,24,0.044000
40000000,48,0.063000
40000000,96,0.080000
45000000,3,0.239000
45000000,6,0.127000
45000000,12,0.074000
45000000,24,0.065000
45000000,48,0.064000
45000000,96,0.089000
50000000,3,0.257000
50000000,6,0.166000
50000000,12,0.083000
50000000,24,0.072000
50000000,48,0.063000
50000000,96,0.073000
55000000,3,0.287000
55000000,6,0.149000
55000000,12,0.099000
55000000,24,0.093000
55000000,48,0.084000
55000000,96,0.077000
60000000,3,0.304000
60000000,6,0.169000
60000000,12,0.100000
60000000,24,0.068000
60000000,48,0.110000
60000000,96,0.100000
65000000,3,0.336000
65000000,6,0.188000
65000000,12,0.113000
65000000,24,0.056000
65000000,48,0.087000
65000000,96,0.099000
70000000,3,0.345000
70000000,6,0.207000
70000000,12,0.111000
70000000,24,0.111000
70000000,48,0.098000
70000000,96,0.105000
75000000,3,0.388000
75000000,6,0.219000
75000000,12,0.114000
75000000,24,0.065000
75000000,48,0.086000
75000000,96,0.091000
80000000,3,0.410000
80000000,6,0.214000
80000000,12,0.132000
80000000,24,0.118000
80000000,48,0.090000
80000000,96,0.111000
85000000,3,0.434000
85000000,6,0.249000
85000000,12,0.128000
85000000,24,0.072000
85000000,48,0.096000
85000000,96,0.087000
90000000,3,0.468000
90000000,6,0.251000
90000000,12,0.137000
90000000,24,0.085000
90000000,48,0.092000
90000000,96,0.124000
95000000,3,0.483000
95000000,6,0.252000
95000000,12,0.146000
95000000,24,0.108000
95000000,48,0.118000
95000000,96,0.095000
100000000,3,0.520000
100000000,6,0.260000
100000000,12,0.155000
100000000,24,0.095000
100000000,48,0.108000
100000000,96,0.098000
5000000,3,0.038000
5000000,6,0.036000
5000000,12,0.014000
5000000,24,0.015000
5000000,48,0.017000
5000000,96,0.022000
10000000,3,0.068000
10000000,6,0.037000
10000000,12,0.041000
10000000,24,0.021000
10000000,48,0.029000
10000000,96,0.036000
15000000,3,0.084000
15000000,6,0.063000
15000000,12,0.036000
15000000,24,0.029000
15000000,48,0.027000
15000000,96,0.039000
20000000,3,0.113000
20000000,6,0.066000
20000000,12,0.064000
20000000,24,0.061000
20000000,48,0.031000
20000000,96,0.052000
25000000,3,0.134000
25000000,6,0.093000
25000000,12,0.056000
25000000,24,0.044000
25000000,48,0.036000
25000000,96,0.051000
30000000,3,0.155000
30000000,6,0.091000
30000000,12,0.052000
30000000,24,0.043000
30000000,48,0.055000
30000000,96,0.056000
35000000,3,0.185000
35000000,6,0.130000
35000000,12,0.081000
35000000,24,0.045000
35000000,48,0.041000
35000000,96,0.063000
40000000,3,0.205000
40000000,6,0.109000
40000000,12,0.101000
40000000,24,0.040000
40000000,48,0.050000
40000000,96,0.064000
45000000,3,0.232000
45000000,6,0.134000
45000000,12,0.072000
45000000,24,0.064000
45000000,48,0.066000
45000000,96,0.089000
50000000,3,0.257000
50000000,6,0.156000
50000000,12,0.090000
50000000,24,0.048000
50000000,48,0.067000
50000000,96,0.088000
55000000,3,0.282000
55000000,6,0.155000
55000000,12,0.113000
55000000,24,0.064000
55000000,48,0.073000
55000000,96,0.073000
60000000,3,0.301000
60000000,6,0.185000
60000000,12,0.102000
60000000,24,0.103000
60000000,48,0.066000
60000000,96,0.089000
65000000,3,0.336000
65000000,6,0.176000
65000000,12,0.101000
65000000,24,0.070000
65000000,48,0.098000
65000000,96,0.089000
70000000,3,0.350000
70000000,6,0.199000
70000000,12,0.107000
70000000,24,0.060000
70000000,48,0.096000
70000000,96,0.085000
75000000,3,0.383000
75000000,6,0.209000
75000000,12,0.146000
75000000,24,0.082000
75000000,48,0.107000
75000000,96,0.111000
80000000,3,0.410000
80000000,6,0.210000
80000000,12,0.161000
80000000,24,0.085000
80000000,48,0.105000
80000000,96,0.082000
85000000,3,0.440000
85000000,6,0.226000
85000000,12,0.136000
85000000,24,0.093000
85000000,48,0.095000
85000000,96,0.093000
90000000,3,0.460000
90000000,6,0.266000
90000000,12,0.137000
90000000,24,0.127000
90000000,48,0.106000
90000000,96,0.111000
95000000,3,0.467000
95000000,6,0.263000
95000000,12,0.142000
95000000,24,0.093000
95000000,48,0.102000
95000000,96,0.119000
100000000,3,0.498000
100000000,6,0.273000
100000000,12,0.150000
100000000,24,0.103000
100000000,48,0.091000
100000000,96,0.100000
5000000,3,0.039000
5000000,6,0.029000
5000000,12,0.024000
5000000,24,0.013000
5000000,48,0.017000
5000000,96,0.020000
10000000,3,0.063000
10000000,6,0.047000
10000000,12,0.024000
10000000,24,0.016000
10000000,48,0.022000
10000000,96,0.033000
15000000,3,0.090000
15000000,6,0.062000
15000000,12,0.040000
15000000,24,0.021000
15000000,48,0.031000
15000000,96,0.035000
20000000,3,0.108000
20000000,6,0.067000
20000000,12,0.044000
20000000,24,0.025000
20000000,48,0.039000
20000000,96,0.044000
25000000,3,0.136000
25000000,6,0.085000
25000000,12,0.063000
25000000,24,0.028000
25000000,48,0.033000
25000000,96,0.045000
30000000,3,0.168000
30000000,6,0.098000
30000000,12,0.085000
30000000,24,0.058000
30000000,48,0.049000
30000000,96,0.046000
35000000,3,0.183000
35000000,6,0.111000
35000000,12,0.065000
35000000,24,0.059000
35000000,48,0.053000
35000000,96,0.072000
40000000,3,0.208000
40000000,6,0.142000
40000000,12,0.093000
40000000,24,0.040000
40000000,48,0.053000
40000000,96,0.077000
45000000,3,0.242000
45000000,6,0.158000
45000000,12,0.073000
45000000,24,0.061000
45000000,48,0.063000
45000000,96,0.069000
50000000,3,0.265000
50000000,6,0.142000
50000000,12,0.089000
50000000,24,0.047000
50000000,48,0.064000
50000000,96,0.086000
55000000,3,0.287000
55000000,6,0.159000
55000000,12,0.118000
55000000,24,0.081000
55000000,48,0.086000
55000000,96,0.102000
60000000,3,0.327000
60000000,6,0.163000
60000000,12,0.107000
60000000,24,0.071000
60000000,48,0.086000
60000000,96,0.083000
65000000,3,0.342000
65000000,6,0.178000
65000000,12,0.101000
65000000,24,0.058000
65000000,48,0.066000
65000000,96,0.067000
70000000,3,0.369000
70000000,6,0.207000
70000000,12,0.107000
70000000,24,0.096000
70000000,48,0.081000
70000000,96,0.083000
75000000,3,0.379000
75000000,6,0.198000
75000000,12,0.115000
75000000,24,0.079000
75000000,48,0.085000
75000000,96,0.099000
80000000,3,0.404000
80000000,6,0.213000
80000000,12,0.129000
80000000,24,0.073000
80000000,48,0.106000
80000000,96,0.087000
85000000,3,0.428000
85000000,6,0.245000
85000000,12,0.143000
85000000,24,0.095000
85000000,48,0.094000
85000000,96,0.100000
90000000,3,0.445000
90000000,6,0.246000
90000000,12,0.135000
90000000,24,0.083000
90000000,48,0.085000
90000000,96,0.097000
95000000,3,0.481000
95000000,6,0.256000
95000000,12,0.160000
95000000,24,0.077000
95000000,48,0.106000
95000000,96,0.107000
100000000,3,0.509000
100000000,6,0.268000
100000000,12,0.159000
100000000,24,0.099000
100000000,48,0.111000
100000000,96,0.106000
5000000,3,0.040000
5000000,6,0.028000
5000000,12,0.024000
5000000,24,0.015000
5000000,48,0.016000
5000000,96,0.025000
10000000,3,0.061000
10000000,6,0.046000
10000000,12,0.031000
10000000,24,0.026000
10000000,48,0.025000
10000000,96,0.040000
15000000,3,0.085000
15000000,6,0.049000
15000000,12,0.034000
15000000,24,0.024000
15000000,48,0.031000
15000000,96,0.039000
20000000,3,0.107000
20000000,6,0.091000
20000000,12,0.038000
20000000,24,0.044000
20000000,48,0.041000
20000000,96,0.049000
25000000,3,0.131000
25000000,6,0.082000
25000000,12,0.074000
25000000,24,0.050000
25000000,48,0.044000
25000000,96,0.055000
30000000,3,0.159000
30000000,6,0.107000
30000000,12,0.084000
30000000,24,0.049000
30000000,48,0.042000
30000000,96,0.052000
35000000,3,0.200000
35000000,6,0.101000
35000000,12,0.059000
35000000,24,0.049000
35000000,48,0.062000
35000000,96,0.070000
40000000,3,0.205000
40000000,6,0.112000
40000000,12,0.065000
40000000,24,0.078000
40000000,48,0.080000
40000000,96,0.072000
45000000,3,0.236000
45000000,6,0.125000
45000000,12,0.100000
45000000,24,0.058000
45000000,48,0.074000
45000000,96,0.071000
50000000,3,0.268000
50000000,6,0.149000
50000000,12,0.079000
50000000,24,0.045000
50000000,48,0.080000
50000000,96,0.084000
55000000,3,0.275000
55000000,6,0.172000
55000000,12,0.083000
55000000,24,0.074000
55000000,48,0.075000
55000000,96,0.085000
60000000,3,0.303000
60000000,6,0.158000
60000000,12,0.111000
60000000,24,0.081000
60000000,48,0.067000
60000000,96,0.086000
65000000,3,0.335000
65000000,6,0.178000
65000000,12,0.122000
65000000,24,0.082000
65000000,48,0.088000
65000000,96,0.090000
70000000,3,0.362000
70000000,6,0.209000
70000000,12,0.106000
70000000,24,0.077000
70000000,48,0.094000
70000000,96,0.080000
75000000,3,0.382000
75000000,6,0.207000
75000000,12,0.135000
75000000,24,0.083000
75000000,48,0.086000
75000000,96,0.083000
80000000,3,0.414000
80000000,6,0.233000
80000000,12,0.128000
80000000,24,0.068000
80000000,48,0.079000
80000000,96,0.084000
85000000,3,0.425000
85000000,6,0.228000
85000000,12,0.149000
85000000,24,0.086000
85000000,48,0.098000
85000000,96,0.099000
90000000,3,0.454000
90000000,6,0.242000
90000000,12,0.146000
90000000,24,0.123000
90000000,48,0.099000
90000000,96,0.104000
95000000,3,0.474000
95000000,6,0.274000
95000000,12,0.143000
95000000,24,0.102000
95000000,48,0.106000
95000000,96,0.106000
100000000,3,0.514000
100000000,6,0.275000
100000000,12,0.177000
100000000,24,0.092000
100000000,48,0.108000
100000000,96,0.092000
5000000,3,0.045000
5000000,6,0.043000
5000000,12,0.024000
5000000,24,0.009000
5000000,48,0.026000
5000000,96,0.026000
10000000,3,0.066000
10000000,6,0.058000
10000000,12,0.034000
10000000,24,0.027000
10000000,48,0.023000
10000000,96,0.034000
15000000,3,0.087000
15000000,6,0.053000
15000000,12,0.038000
15000000,24,0.026000
15000000,48,0.038000
15000000,96,0.041000
20000000,3,0.116000
20000000,6,0.080000
20000000,12,0.047000
20000000,24,0.028000
20000000,48,0.033000
20000000,96,0.043000
25000000,3,0.136000
25000000,6,0.079000
25000000,12,0.045000
25000000,24,0.047000
25000000,48,0.038000
25000000,96,0.053000
30000000,3,0.160000
30000000,6,0.103000
30000000,12,0.052000
30000000,24,0.053000
30000000,48,0.041000
30000000,96,0.045000
35000000,3,0.180000
35000000,6,0.136000
35000000,12,0.080000
35000000,24,0.065000
35000000,48,0.093000
35000000,96,0.059000
40000000,3,0.206000
40000000,6,0.113000
40000000,12,0.066000
40000000,24,0.062000
40000000,48,0.065000
40000000,96,0.061000
45000000,3,0.232000
45000000,6,0.145000
45000000,12,0.082000
45000000,24,0.052000
45000000,48,0.054000
45000000,96,0.080000
50000000,3,0.257000
50000000,6,0.148000
50000000,12,0.093000
50000000,24,0.065000
50000000,48,0.083000
50000000,96,0.078000
55000000,3,0.288000
55000000,6,0.152000
55000000,12,0.088000
55000000,24,0.057000
55000000,48,0.071000
55000000,96,0.091000
60000000,3,0.320000
60000000,6,0.163000
60000000,12,0.095000
60000000,24,0.087000
60000000,48,0.067000
60000000,96,0.133000
65000000,3,0.325000
65000000,6,0.179000
65000000,12,0.113000
65000000,24,0.090000
65000000,48,0.102000
65000000,96,0.086000
70000000,3,0.353000
70000000,6,0.188000
70000000,12,0.116000
70000000,24,0.079000
70000000,48,0.075000
70000000,96,0.111000
75000000,3,0.402000
75000000,6,0.209000
75000000,12,0.124000
75000000,24,0.098000
75000000,48,0.082000
75000000,96,0.099000
80000000,3,0.404000
80000000,6,0.251000
80000000,12,0.129000
80000000,24,0.076000
80000000,48,0.085000
80000000,96,0.104000
85000000,3,0.422000
85000000,6,0.229000
85000000,12,0.157000
85000000,24,0.071000
85000000,48,0.098000
85000000,96,0.085000
90000000,3,0.459000
90000000,6,0.239000
90000000,12,0.161000
90000000,24,0.086000
90000000,48,0.092000
90000000,96,0.111000
95000000,3,0.474000
95000000,6,0.255000
95000000,12,0.143000
95000000,24,0.085000
95000000,48,0.105000
95000000,96,0.100000
100000000,3,0.509000
100000000,6,0.283000
100000000,12,0.160000
100000000,24,0.140000
100000000,48,0.078000
100000000,96,0.119000
5000000,3,0.045000
5000000,6,0.033000
5000000,12,0.022000
5000000,24,0.010000
5000000,48,0.015000
5000000,96,0.020000
10000000,3,0.061000
10000000,6,0.051000
10000000,12,0.041000
10000000,24,0.023000
10000000,48,0.029000
10000000,96,0.047000
15000000,3,0.097000
15000000,6,0.056000
15000000,12,0.030000
15000000,24,0.021000
15000000,48,0.031000
15000000,96,0.043000
20000000,3,0.108000
20000000,6,0.069000
20000000,12,0.044000
20000000,24,0.042000
20000000,48,0.035000
20000000,96,0.043000
25000000,3,0.144000
25000000,6,0.076000
25000000,12,0.062000
25000000,24,0.037000
25000000,48,0.047000
25000000,96,0.088000
30000000,3,0.177000
30000000,6,0.094000
30000000,12,0.052000
30000000,24,0.032000
30000000,48,0.044000
30000000,96,0.064000
35000000,3,0.198000
35000000,6,0.101000
35000000,12,0.069000
35000000,24,0.056000
35000000,48,0.047000
35000000,96,0.051000
40000000,3,0.203000
40000000,6,0.125000
40000000,12,0.072000
40000000,24,0.051000
40000000,48,0.063000
40000000,96,0.075000
45000000,3,0.234000
45000000,6,0.123000
45000000,12,0.110000
45000000,24,0.043000
45000000,48,0.061000
45000000,96,0.072000
50000000,3,0.267000
50000000,6,0.152000
50000000,12,0.117000
50000000,24,0.070000
50000000,48,0.075000
50000000,96,0.100000
55000000,3,0.277000
55000000,6,0.183000
55000000,12,0.110000
55000000,24,0.065000
55000000,48,0.070000
55000000,96,0.086000
60000000,3,0.322000
60000000,6,0.175000
60000000,12,0.120000
60000000,24,0.065000
60000000,48,0.080000
60000000,96,0.085000
65000000,3,0.338000
65000000,6,0.186000
65000000,12,0.100000
65000000,24,0.084000
65000000,48,0.073000
65000000,96,0.106000
70000000,3,0.359000
70000000,6,0.190000
70000000,12,0.102000
70000000,24,0.065000
70000000,48,0.074000
70000000,96,0.111000
75000000,3,0.384000
75000000,6,0.212000
75000000,12,0.117000
75000000,24,0.085000
75000000,48,0.085000
75000000,96,0.087000
80000000,3,0.399000
80000000,6,0.223000
80000000,12,0.120000
80000000,24,0.114000
80000000,48,0.104000
80000000,96,0.095000
85000000,3,0.431000
85000000,6,0.232000
85000000,12,0.129000
85000000,24,0.095000
85000000,48,0.081000
85000000,96,0.106000
90000000,3,0.454000
90000000,6,0.239000
90000000,12,0.147000
90000000,24,0.077000
90000000,48,0.087000
90000000,96,0.091000
95000000,3,0.481000
95000000,6,0.260000
95000000,12,0.145000
95000000,24,0.105000
95000000,48,0.099000
95000000,96,0.099000
100000000,3,0.507000
100000000,6,0.271000
100000000,12,0.149000
100000000,24,0.080000
100000000,48,0.107000
100000000,96,0.104000
5000000,3,0.035000
5000000,6,0.026000
5000000,12,0.023000
5000000,24,0.012000
5000000,48,0.015000
5000000,96,0.020000
10000000,3,0.064000
10000000,6,0.047000
10000000,12,0.029000
10000000,24,0.026000
10000000,48,0.029000
10000000,96,0.033000
15000000,3,0.085000
15000000,6,0.058000
15000000,12,0.033000
15000000,24,0.027000
15000000,48,0.031000
15000000,96,0.045000
20000000,3,0.115000
20000000,6,0.062000
20000000,12,0.037000
20000000,24,0.040000
20000000,48,0.037000
20000000,96,0.055000
25000000,3,0.142000
25000000,6,0.106000
25000000,12,0.045000
25000000,24,0.053000
25000000,48,0.042000
25000000,96,0.053000
30000000,3,0.160000
30000000,6,0.097000
30000000,12,0.079000
30000000,24,0.061000
30000000,48,0.050000
30000000,96,0.050000
35000000,3,0.180000
35000000,6,0.101000
35000000,12,0.057000
35000000,24,0.037000
35000000,48,0.058000
35000000,96,0.050000
40000000,3,0.210000
40000000,6,0.136000
40000000,12,0.075000
40000000,24,0.040000
40000000,48,0.060000
40000000,96,0.068000
45000000,3,0.236000
45000000,6,0.130000
45000000,12,0.073000
45000000,24,0.078000
45000000,48,0.071000
45000000,96,0.065000
50000000,3,0.264000
50000000,6,0.140000
50000000,12,0.088000
50000000,24,0.077000
50000000,48,0.077000
50000000,96,0.077000
55000000,3,0.288000
55000000,6,0.173000
55000000,12,0.094000
55000000,24,0.050000
55000000,48,0.081000
55000000,96,0.082000
60000000,3,0.304000
60000000,6,0.171000
60000000,12,0.094000
60000000,24,0.054000
60000000,48,0.091000
60000000,96,0.064000
65000000,3,0.331000
65000000,6,0.189000
65000000,12,0.130000
65000000,24,0.090000
65000000,48,0.066000
65000000,96,0.081000
70000000,3,0.354000
70000000,6,0.205000
70000000,12,0.109000
70000000,24,0.105000
70000000,48,0.068000
70000000,96,0.104000
75000000,3,0.374000
75000000,6,0.202000
75000000,12,0.136000
75000000,24,0.084000
75000000,48,0.081000
75000000,96,0.078000
80000000,3,0.411000
80000000,6,0.212000
80000000,12,0.137000
80000000,24,0.095000
80000000,48,0.081000
80000000,96,0.090000
85000000,3,0.429000
85000000,6,0.231000
85000000,12,0.137000
85000000,24,0.105000
85000000,48,0.099000
85000000,96,0.100000
90000000,3,0.469000
90000000,6,0.266000
90000000,12,0.147000
90000000,24,0.078000
90000000,48,0.099000
90000000,96,0.082000
95000000,3,0.480000
95000000,6,0.259000
95000000,12,0.142000
95000000,24,0.088000
95000000,48,0.086000
95000000,96,0.108000
100000000,3,0.500000
100000000,6,0.274000
100000000,12,0.168000
100000000,24,0.120000
100000000,48,0.119000
100000000,96,0.092000
5000000,3,0.038000
5000000,6,0.026000
5000000,12,0.014000
5000000,24,0.014000
5000000,48,0.018000
5000000,96,0.022000
10000000,3,0.065000
10000000,6,0.063000
10000000,12,0.029000
10000000,24,0.027000
10000000,48,0.025000
10000000,96,0.040000
15000000,3,0.086000
15000000,6,0.048000
15000000,12,0.056000
15000000,24,0.036000
15000000,48,0.030000
15000000,96,0.040000
20000000,3,0.132000
20000000,6,0.072000
20000000,12,0.044000
20000000,24,0.025000
20000000,48,0.058000
20000000,96,0.036000
25000000,3,0.154000
25000000,6,0.080000
25000000,12,0.053000
25000000,24,0.038000
25000000,48,0.043000
25000000,96,0.061000
30000000,3,0.158000
30000000,6,0.089000
30000000,12,0.054000
30000000,24,0.043000
30000000,48,0.039000
30000000,96,0.065000
35000000,3,0.191000
35000000,6,0.108000
35000000,12,0.058000
35000000,24,0.044000
35000000,48,0.055000
35000000,96,0.075000
40000000,3,0.209000
40000000,6,0.125000
40000000,12,0.066000
40000000,24,0.055000
40000000,48,0.060000
40000000,96,0.074000
45000000,3,0.232000
45000000,6,0.131000
45000000,12,0.074000
45000000,24,0.043000
45000000,48,0.061000
45000000,96,0.075000
50000000,3,0.257000
50000000,6,0.141000
50000000,12,0.080000
50000000,24,0.057000
50000000,48,0.055000
50000000,96,0.096000
55000000,3,0.281000
55000000,6,0.162000
55000000,12,0.115000
55000000,24,0.062000
55000000,48,0.066000
55000000,96,0.083000
60000000,3,0.301000
60000000,6,0.159000
60000000,12,0.126000
60000000,24,0.078000
60000000,48,0.072000
60000000,96,0.091000
65000000,3,0.341000
65000000,6,0.177000
65000000,12,0.129000
65000000,24,0.103000
65000000,48,0.079000
65000000,96,0.114000
70000000,3,0.354000
70000000,6,0.194000
70000000,12,0.110000
70000000,24,0.092000
70000000,48,0.076000
70000000,96,0.084000
75000000,3,0.386000
75000000,6,0.207000
75000000,12,0.114000
75000000,24,0.077000
75000000,48,0.101000
75000000,96,0.100000
80000000,3,0.402000
80000000,6,0.218000
80000000,12,0.121000
80000000,24,0.069000
80000000,48,0.058000
80000000,96,0.093000
85000000,3,0.440000
85000000,6,0.236000
85000000,12,0.149000
85000000,24,0.115000
85000000,48,0.087000
85000000,96,0.108000
90000000,3,0.451000
90000000,6,0.246000
90000000,12,0.163000
90000000,24,0.095000
90000000,48,0.096000
90000000,96,0.102000
95000000,3,0.482000
95000000,6,0.244000
95000000,12,0.162000
95000000,24,0.080000
95000000,48,0.098000
95000000,96,0.125000
100000000,3,0.506000
100000000,6,0.266000
100000000,12,0.154000
100000000,24,0.104000
100000000,48,0.115000
100000000,96,0.094000
